ID,mechanism,fold
A0A068RD48,antibiotic target alteration,4
A0A0R2YL53,antibiotic target alteration,4
W5S5F3,antibiotic inactivation,4
Q2QCJ9,antibiotic inactivation,4
W0RAX5,antibiotic efflux,4
M4QA56,antibiotic inactivation,4
NP_765163,antibiotic inactivation,4
Q8FFV6,antibiotic efflux,4
A0A090YWB0,antibiotic inactivation,4
J5MMU0,antibiotic inactivation,4
K8WPH0,antibiotic efflux,4
A0A073KSP0,antibiotic inactivation,4
W8YE59,antibiotic inactivation,4
YP_002225919,antibiotic efflux,4
J0KX08,antibiotic target alteration,4
A0A0T1SAW9,antibiotic inactivation,4
A0A0R1H152,antibiotic target alteration,4
AAT70093,antibiotic target alteration,4
YP_002315561,antibiotic target alteration,4
N8QI95,antibiotic inactivation,4
B8ZHX6,antibiotic inactivation,4
A0A0U2YPK4,antibiotic inactivation,4
CAG34265,antibiotic efflux,4
A0A0J8FXA4,antibiotic target alteration,4
A0A0N8RE33,antibiotic target alteration,4
I6H0P5,antibiotic target alteration,4
A0A0G3QBI3,antibiotic target alteration,4
A0A0H3CTI4,antibiotic target alteration,4
YP_002415222,antibiotic efflux,4
A0A099XSA0,antibiotic target alteration,4
A0A017IDM0,antibiotic target alteration,4
Q104Z3,antibiotic inactivation,4
JE0138,antibiotic inactivation,4
D4XUI1,antibiotic inactivation,4
YP_002383660,antibiotic efflux,4
CAO82974.1,antibiotic inactivation,4
A0A0U3YMJ8,antibiotic efflux,4
A0A150P309,antibiotic target alteration,4
U2MSJ8,antibiotic inactivation,4
YP_002452410,antibiotic inactivation,4
B0ME82,antibiotic target alteration,4
A0A0X8KCX3,antibiotic target alteration,4
I4YV55,antibiotic inactivation,4
A0A0X8JJ41,antibiotic target alteration,4
A0A0B6XC94,antibiotic target alteration,4
A0A0M4P8V5,antibiotic inactivation,4
E1KQY7,antibiotic inactivation,4
A1ADA7,antibiotic target alteration,4
A0A086EFG9,antibiotic target alteration,4
B2CD66,antibiotic inactivation,4
V1AZH7,antibiotic target alteration,4
YP_002890644,antibiotic target alteration,4
N9C5P4,antibiotic target alteration,4
R5FMK2,antibiotic target alteration,4
A0A145YT69,antibiotic inactivation,4
A0A084DKN5,antibiotic inactivation,4
A0A060LZ65,antibiotic inactivation,4
C8WP28,antibiotic target alteration,4
YP_415591,antibiotic efflux,4
A0A0B3WTI8,antibiotic target alteration,4
A3DHS8,antibiotic target alteration,4
U3UH20,antibiotic target alteration,4
A0A127SX86,antibiotic inactivation,4
G4L436,antibiotic inactivation,4
A0A0R1ZM33,antibiotic target alteration,4
A0A0P9ICL2,antibiotic target alteration,4
A0A0N0X0K9,antibiotic target alteration,4
I0FXW4,antibiotic target alteration,4
A0A0J8G163,antibiotic inactivation,4
I6BI29,antibiotic target alteration,4
A0A0U1H7V7,antibiotic efflux,4
A0A0S1Z1Z4,antibiotic inactivation,4
E9XRN3,antibiotic inactivation,4
A0A0Q8IBE9,antibiotic target alteration,4
A0A0P6S3W4,antibiotic target alteration,4
A0A090USY2,antibiotic target alteration,4
A0A0A7PIF9,antibiotic target alteration,4
A0A127SSN8,antibiotic inactivation,4
R2S3B0,antibiotic target alteration,4
U3HM20,antibiotic target alteration,4
A0A127SLI0,antibiotic inactivation,4
B8D8M0,antibiotic target alteration,4
A0A0M3R8A6,antibiotic inactivation,4
A0A0A7A3F2,antibiotic inactivation,4
A0A0A8GY65,antibiotic target alteration,4
A0A108E6H2,antibiotic efflux,4
AAA62061,antibiotic efflux,4
A0A0F3KX90,antibiotic target alteration,4
E5VRD5,antibiotic target alteration,4
G4D1F5,antibiotic target alteration,4
BAA02119,antibiotic efflux,4
A0A0W1CS55,antibiotic inactivation,4
A0A0S3N3F5,antibiotic inactivation,4
ZP_03002230,antibiotic efflux,4
A0A071I116,antibiotic inactivation,4
I0V0Z8,antibiotic inactivation,4
W1N274,antibiotic inactivation,4
D7NGB2,antibiotic inactivation,4
A0A076YIY5,antibiotic inactivation,4
A0A0G3KFB6,antibiotic inactivation,4
J8PS90,antibiotic inactivation,4
A0A0E1MF48,antibiotic inactivation,4
A0A0R2FQ09,antibiotic target alteration,4
A0A009KWD8,antibiotic inactivation,4
A0A0D0RG75,antibiotic inactivation,4
E8WMG7,antibiotic target replacement,4
A0A0C2B3I2,antibiotic inactivation,4
AAY97109,antibiotic inactivation,4
W9ADV7,antibiotic inactivation,4
R6HN37,antibiotic target alteration,4
S9Y9T8,antibiotic efflux,4
N6YES8,antibiotic target alteration,4
CAG34249,antibiotic efflux,4
A5JTM0,antibiotic inactivation,4
G9Z0X9,antibiotic target alteration,4
A0A013TT11,antibiotic inactivation,4
AAA16158,antibiotic efflux,4
J3GAG0,antibiotic target alteration,4
A0A088TZP9,antibiotic inactivation,4
A0A0K1ZMV0,antibiotic target alteration,4
A0A0Q7XB95,antibiotic target alteration,4
ABC38821,antibiotic efflux,4
F7K6N1,antibiotic target alteration,4
C5QQ51,antibiotic target alteration,4
A0A0F0TGQ7,antibiotic target alteration,4
N8QF28,antibiotic target alteration,4
A0A0F5L2G6,antibiotic target alteration,4
A0A0M2URN3,antibiotic target alteration,4
A0A0E3UUA1,antibiotic target alteration,4
A0A0X4EKW4,antibiotic inactivation,4
CAL13137,antibiotic efflux,4
A0A0M1VVF7,antibiotic target alteration,4
K8W9Q1,antibiotic target alteration,4
ZP_03030716,antibiotic efflux,4
A0A127SDL7,antibiotic inactivation,4
A0A0J6DBI5,antibiotic efflux,4
I6ZR62,antibiotic inactivation,4
ABO60998,antibiotic inactivation,4
ABG69871,antibiotic efflux,4
A0A0C9Q5C6,antibiotic target alteration,4
J8AYF6,antibiotic inactivation,4
A0A127SUT7,antibiotic inactivation,4
D0EJY5,antibiotic inactivation,4
A0A0B4S2W3,antibiotic target alteration,4
NP_880590,antibiotic target alteration,4
A0A0G3BFY9,antibiotic target alteration,4
A0A009EM92,antibiotic target alteration,4
N9EBG0,antibiotic inactivation,4
B5FNT9,antibiotic target alteration,4
A0A0R3AGD3,antibiotic target alteration,4
A0A0K8IWJ0,antibiotic inactivation,4
A0A0G1D8J1,antibiotic target alteration,4
A0A0F7FYG8,antibiotic inactivation,4
A0A064D514,antibiotic target alteration,4
Q6ZXJ8,antibiotic inactivation,4
A0MYG3,antibiotic inactivation,4
A0A0N0X6U1,antibiotic efflux,4
A0A0J1YCI8,antibiotic target alteration,4
A0A0S9CA76,antibiotic target alteration,4
ZP_04615639,antibiotic efflux,4
A0A147INC9,antibiotic inactivation,4
D7YP51,antibiotic target alteration,4
A0A0X1SHU5,antibiotic target alteration,4
A0A0F2NQ99,antibiotic target alteration,4
K0VU13,antibiotic inactivation,4
A0A140DR55,antibiotic inactivation,4
N8QXR5,antibiotic target alteration,4
K7Q959,antibiotic inactivation,4
A0A127SH14,antibiotic inactivation,4
V6MKN9,antibiotic inactivation,4
J3YT07,antibiotic target alteration,4
D9RU25,antibiotic target alteration,4
A0A062IQ58,antibiotic inactivation,4
A0A127T4A3,antibiotic target alteration,4
A0A0U2UCA5,antibiotic target alteration,4
A4KCT8,antibiotic inactivation,4
M1ZK93,antibiotic target alteration,4
J8FQT5,antibiotic target alteration,4
I2B7C2,antibiotic inactivation,4
E4KWN9,antibiotic target alteration,4
EEB58471,antibiotic target alteration,4
AAG45714,antibiotic inactivation,4
A0A154B6A4,antibiotic inactivation,4
A0A150MBN9,antibiotic target alteration,4
A0A0Q7APR9,antibiotic target alteration,4
A0A060L064,antibiotic inactivation,4
NP_709856,antibiotic efflux,4
A0A0S0ZQ59,antibiotic inactivation,4
W6VT56,antibiotic inactivation,4
ZP_02659083,antibiotic target alteration,4
A0A0K0N425,antibiotic inactivation,4
R9C1H5,antibiotic target alteration,4
A0A0P9ZHG2,antibiotic target alteration,4
A0A0F7FDX6,antibiotic target alteration,4
A0A0Q6QXH7,antibiotic target alteration,4
A0A0A8F6X9,antibiotic target alteration,4
R9MR23,antibiotic target alteration,4
J2WZJ9,antibiotic inactivation,4
R7KJL6,antibiotic target alteration,4
A0A0U0X2N5,antibiotic inactivation,4
A0A127SHC4,antibiotic inactivation,4
Q9KJC3,antibiotic efflux,4
A0A0N1HM22,antibiotic target alteration,4
A0A0V9E6I5,antibiotic target alteration,4
K2PKS2,antibiotic target alteration,4
CAS09947,antibiotic target alteration,4
A0A0A0I1B8,antibiotic target alteration,4
B2HID0,antibiotic inactivation,4
ZP_03835080,antibiotic efflux,4
A0A0T7HCG0,antibiotic target alteration,4
A0A066TJ49,antibiotic target alteration,4
L0KGQ0,antibiotic target alteration,4
C2P0R0,antibiotic inactivation,4
I6ZR30,antibiotic inactivation,4
A0A0G4D8P2,antibiotic inactivation,4
YP_002236533,antibiotic target alteration,4
YP_001616633,antibiotic target alteration,4
A0A085G6Q0,antibiotic target alteration,4
Q6FEB4,antibiotic target alteration,4
A0A0Y0AM42,antibiotic inactivation,4
A0A127SDC6,antibiotic inactivation,4
A0A104K0L9,antibiotic inactivation,4
A0A0F4TJP2,antibiotic target alteration,4
S1CUS0,antibiotic efflux,4
A0A127PGU7,antibiotic inactivation,4
N9BVJ1,antibiotic target alteration,4
G1WIP9,antibiotic target alteration,4
A0A0D0SZD1,antibiotic efflux,4
ZP_03747831,antibiotic target alteration,4
D1LFI7,antibiotic inactivation,4
A0A103EIF8,antibiotic target alteration,4
A6QA78,antibiotic target alteration,4
ZP_04307065,antibiotic inactivation,4
A0A0A0Q8R9,antibiotic inactivation,4
E7NXF8,antibiotic inactivation,4
A0A0T9USW7,antibiotic target alteration,4
C3AWY0,antibiotic inactivation,4
A0A084YS37,antibiotic efflux,4
A0A0T9SJ94,antibiotic efflux,4
YP_793057,antibiotic efflux,4
CAA70207.1,antibiotic target alteration,4
A0A0W0LHM1,antibiotic efflux,4
D0L1W3,antibiotic target alteration,4
A0A0E2LS78,antibiotic target alteration,4
ZP_04228022,antibiotic inactivation,4
A0A0C5PJE3,antibiotic inactivation,4
E3EG56,antibiotic inactivation,4
A0A0U1YUM0,antibiotic inactivation,4
YP_001896735,antibiotic target alteration,4
A0A0S3BND6,antibiotic inactivation,4
A0A0R2L917,antibiotic inactivation,4
Q9K319,antibiotic inactivation,4
A0A0H4WFI4,antibiotic inactivation,4
A0A0H4LE51,antibiotic target alteration,4
F5S9X3,antibiotic efflux,4
A0A0G4JW61,antibiotic target alteration,4
YP_001187672,antibiotic efflux,4
A0A0J1VXF1,antibiotic efflux,4
A0A089WRP8,antibiotic target alteration,4
A0A0A8P352,antibiotic inactivation,4
A0A0D0QU86,antibiotic inactivation,4
I2B559,antibiotic target alteration,4
N9TB35,antibiotic inactivation,4
A0A095ENE7,antibiotic inactivation,4
AAD51060,antibiotic target alteration,4
Q3S4T8,antibiotic inactivation,4
A0A0A8I6R5,antibiotic target alteration,4
N9EAI6,antibiotic target alteration,4
R9MI27,antibiotic target alteration,4
A0A0U5IAE3,antibiotic inactivation,4
A0A086GHY7,antibiotic inactivation,4
S0ACD6,antibiotic efflux,4
A0A064BQM8,antibiotic inactivation,4
R7GDX6,antibiotic target alteration,4
ZP_03730065,antibiotic efflux,4
V9GAG7,antibiotic target alteration,4
A0A0V8HK57,antibiotic inactivation,4
A0A0R2GYB6,antibiotic target alteration,4
ZP_04433866,antibiotic target alteration,4
Q8RL91,antibiotic inactivation,4
C3XCX5,antibiotic efflux,4
N9LNV3,antibiotic inactivation,4
A0A0Q8RV85,antibiotic target alteration,4
N4NWI9,antibiotic inactivation,4
A0A0K1HH95,antibiotic target alteration,4
A0A0G0IU40,antibiotic target alteration,4
AAX14397,antibiotic target replacement,4
ZP_03041263,antibiotic target alteration,4
A0A0N0VK30,antibiotic inactivation,4
NP_462101,antibiotic efflux,4
A0A0F4TH68,antibiotic target alteration,4
G8EXA2,antibiotic inactivation,4
I3XZR7,antibiotic target alteration,4
ZP_02643483,antibiotic target alteration,4
A0A101VJV4,antibiotic target alteration,4
A0A118DUE5,antibiotic inactivation,4
A0A0D0SLQ9,antibiotic inactivation,4
AAN28000,antibiotic target replacement,4
A0A0K6LX21,antibiotic inactivation,4
L1M3L1,antibiotic inactivation,4
A0A0B5NJK6,antibiotic inactivation,4
A0A073CY25,antibiotic target alteration,4
A0A073CWV7,antibiotic target alteration,4
C3KAD3,antibiotic target alteration,4
CAA36304,antibiotic target protection,4
A0A0Q4R368,antibiotic target alteration,4
A0A0A3IX24,antibiotic target alteration,4
R5T181,antibiotic target alteration,4
B5Y9K7,antibiotic target alteration,4
I0QNP0,antibiotic target alteration,4
A0A147GD00,antibiotic target alteration,4
A0A140RDI1,antibiotic efflux,4
C8CE55,antibiotic inactivation,4
A0A0P7JEQ5,antibiotic target alteration,4
A0A077L029,antibiotic inactivation,4
A0A086PA23,antibiotic target alteration,4
G2S781,antibiotic inactivation,4
I3WA59,antibiotic inactivation,4
A0A068DCZ2,antibiotic target alteration,4
AAB00446,antibiotic inactivation,4
A0A060KZZ1,antibiotic inactivation,4
A0A0U0C113,antibiotic inactivation,4
A0A0N7AKM4,antibiotic inactivation,4
A0A0W0TL65,antibiotic inactivation,4
YP_001579800,antibiotic efflux,4
G7Q5X4,antibiotic target alteration,4
CAG30572,antibiotic efflux,4
A0A0A2UNC1,antibiotic inactivation,4
I3CYN0,antibiotic target alteration,4
F8UU02,antibiotic inactivation,4
A0A090Y3M9,antibiotic target alteration,4
B4W7R2,antibiotic target alteration,4
A0A0J9FPB8,antibiotic target alteration,4
A0A0M2YG80,antibiotic target alteration,4
AAM77080,antibiotic target replacement,4
A0A127SC97,antibiotic inactivation,4
YP_001346278,antibiotic efflux,4
A0A0N0K2G9,antibiotic target alteration,4
A0A0A3IEW6,antibiotic inactivation,4
A0A0B5P923,antibiotic target alteration,4
A0A0Q4L212,antibiotic target alteration,4
CAW29378,antibiotic inactivation,4
ACB17731,antibiotic efflux,4
N8X8Z1,antibiotic inactivation,4
ZP_01172195,antibiotic inactivation,4
A0A0R2UWF7,antibiotic target alteration,4
A0A127SP43,antibiotic inactivation,4
AAK02049.1,antibiotic efflux,4
A0A0S6U8L4,antibiotic target alteration,4
J2EEM5,antibiotic target alteration,4
A0A0Q3W173,antibiotic inactivation,4
A0A127SSV8,antibiotic inactivation,4
YP_001570858,antibiotic efflux,4
YP_002217746,antibiotic efflux,4
C5BDQ5,antibiotic target alteration,4
C9A5P3,antibiotic target alteration,4
A0A0D5WQD4,antibiotic target alteration,4
A0A0D1M5R2,antibiotic target alteration,4
L1QCG1,antibiotic target alteration,4
A0A0G1D4E5,antibiotic target alteration,4
ZP_03043238,antibiotic efflux,4
A0A0T9SF13,antibiotic efflux,4
A0A0D6S8B9,antibiotic inactivation,4
A0A086YAJ7,antibiotic target alteration,4
A0A091ACJ3,antibiotic inactivation,4
B0RLU8,antibiotic target alteration,4
YP_001290033,antibiotic target alteration,4
A0A0R5RPL8,antibiotic inactivation,4
ZP_02433069,antibiotic inactivation,4
A0A0Q8THT6,antibiotic target alteration,4
A0A150CSG1,antibiotic inactivation,4
ZP_04207693,antibiotic target alteration,4
AAC45552.1,antibiotic target alteration,4
A0A0G3WZP5,antibiotic efflux,4
AAA72095,antibiotic inactivation,4
YP_405598,antibiotic efflux,4
A0A154AT89,antibiotic target alteration,4
ZP_02377226,antibiotic efflux,4
W0Q9P6,antibiotic efflux,4
A0A0D0JZH3,antibiotic inactivation,4
A0A127T4G4,antibiotic inactivation,4
A0A154AYA6,antibiotic inactivation,4
J3ETJ7,antibiotic target alteration,4
A0A0F4TZP2,antibiotic target alteration,4
F5MZR7,antibiotic efflux,4
A0A023D008,antibiotic target alteration,4
A0A022NAN1,antibiotic target alteration,4
ACI02939,antibiotic inactivation,4
G9WN20,antibiotic target alteration,4
A0A0F5Q3R3,antibiotic inactivation,4
V7ECJ9,antibiotic inactivation,4
ZP_04301662,antibiotic inactivation,4
YP_040175,antibiotic efflux,4
D8JDD6,antibiotic target alteration,4
A0A0R1HG89,antibiotic target alteration,4
C8VW43,antibiotic target alteration,4
J7K0Z2,antibiotic inactivation,4
A0A0J5Y6I2,antibiotic target alteration,4
E5X1E3,antibiotic inactivation,4
ZP_04144736,antibiotic target alteration,4
A0A068RAR0,antibiotic efflux,4
YP_152202,antibiotic efflux,4
A0A091ACG2,antibiotic target alteration,4
A0A059I5K4,antibiotic target alteration,4
R6CGS2,antibiotic inactivation,4
BAA78801,antibiotic inactivation,4
A0A0S2KLS7,antibiotic target alteration,4
A0A0B4ZUG5,antibiotic inactivation,4
R6SYY2,antibiotic target alteration,4
A0A0D7LL52,antibiotic efflux,4
A0A0J6MGP4,antibiotic target alteration,4
A0A0B2XZ45,antibiotic inactivation,4
A0A0U3LEQ7,antibiotic target alteration,4
A0A0S4IFQ0,antibiotic inactivation,4
V7ED22,antibiotic target alteration,4
Q53685,antibiotic inactivation,4
W0ANI6,antibiotic efflux,4
A0A0A2HVJ7,antibiotic target alteration,4
A0A029JXV2,antibiotic inactivation,4
A0A0P9PK09,antibiotic target alteration,4
G8M653,antibiotic target alteration,4
A5YVZ0,antibiotic inactivation,4
A0A064TG61,antibiotic target alteration,4
A0A0D0FL86,antibiotic target alteration,4
ZP_04431003,antibiotic target alteration,4
A0A0S1RSB1,antibiotic inactivation,4
R6GXH3,antibiotic target alteration,4
W1SHE5,antibiotic inactivation,4
A9KK15,antibiotic target alteration,4
A0A0A2SEM6,antibiotic target alteration,4
BAD77819,antibiotic target replacement,4
N2H7H1,antibiotic target alteration,4
R8KL27,antibiotic inactivation,4
A0A0D8ZHZ2,antibiotic efflux,4
R6PY99,antibiotic target alteration,4
A0A0G8EQ42,antibiotic inactivation,4
M6DCM3,antibiotic target alteration,4
L9M4X6,antibiotic target alteration,4
I7BPI9,antibiotic inactivation,4
J2NHG4,antibiotic target alteration,4
A0A0A3J2K1,antibiotic target alteration,4
I1V579,antibiotic inactivation,4
YP_002636110,antibiotic efflux,4
A0A0L6I7Z8,antibiotic target alteration,4
YP_001691306,antibiotic efflux,4
A0A064BSM3,antibiotic target alteration,4
A0A0M3BMW2,antibiotic target alteration,4
ABN80187,antibiotic target protection,4
YP_002445900,antibiotic inactivation,4
D2ZZI7,antibiotic efflux,4
E0NQI8,antibiotic target alteration,4
P05193,antibiotic inactivation,4
B5ULZ6,antibiotic inactivation,4
A0A0M5JX58,antibiotic target alteration,4
ZP_04466634,antibiotic target alteration,4
A0A0G3DJ16,antibiotic target alteration,4
G5IC12,antibiotic target alteration,4
Q8KT57,antibiotic inactivation,4
YP_001969930,antibiotic target replacement,4
R8NA09,antibiotic inactivation,4
B2FQI3,antibiotic inactivation,4
J2TTN2,antibiotic target alteration,4
A0A125JXK6,antibiotic target alteration,4
R9B7J6,antibiotic target alteration,4
D3L8Y8,antibiotic target alteration,4
J8PHM1,antibiotic inactivation,4
A0A0Q4ZV79,antibiotic target alteration,4
I6YPM8,antibiotic inactivation,4
A0A0D1YKI3,antibiotic target alteration,4
A0A100VXX9,antibiotic inactivation,4
A0A0P7N9H4,antibiotic efflux,4
A0A0Q7TRN9,antibiotic target alteration,4
A0A0W1ET76,antibiotic target alteration,4
D0S6X2,antibiotic target alteration,4
NP_458943,antibiotic efflux,4
N9RV49,antibiotic target alteration,4
A0A0Q6SP99,antibiotic target alteration,4
ZP_04437889,antibiotic target protection,4
M4R8R8,antibiotic efflux,4
F4V858,antibiotic efflux,4
E3CSR0,antibiotic target alteration,4
Z4WYQ5,antibiotic target alteration,4
B2CD55,antibiotic inactivation,4
A0A0Q6HTD1,antibiotic target alteration,4
W1SGQ7,antibiotic target alteration,4
A0A150C8D9,antibiotic inactivation,4
A0A0F5ERG2,antibiotic efflux,4
A0A0G8EMV7,antibiotic inactivation,4
